224, 84
221, 88
221, 92
220, 93
220, 96
217, 98
215, 98
214, 98
210, 98
208, 96
204, 96
202, 96
198, 96
197, 95
195, 95
194, 94
182, 94
182, 95
181, 94
178, 94
178, 93
172, 93
171, 92
164, 92
164, 93
164, 110
164, 111
170, 111
171, 112
175, 112
176, 113
178, 113
178, 114
182, 114
182, 115
186, 115
187, 116
188, 116
188, 116
190, 116
191, 118
194, 118
195, 118
204, 118
204, 118
211, 118
212, 118
215, 118
216, 120
217, 120
218, 121
218, 121
220, 122
221, 122
224, 124
224, 126
227, 128
227, 130
228, 131
228, 136
228, 136
228, 144
228, 144
228, 158
227, 160
227, 168
226, 168
226, 172
224, 172
224, 178
224, 178
224, 188
222, 188
222, 196
222, 197
222, 200
221, 201
221, 206
220, 207
220, 217
218, 218
218, 248
218, 250
218, 252
217, 252
217, 258
216, 260
216, 276
215, 277
215, 284
214, 284
214, 290
212, 291
212, 292
212, 292
212, 294
211, 295
211, 297
208, 298
208, 300
208, 301
208, 304
207, 306
207, 307
206, 308
206, 308
204, 310
204, 314
204, 315
204, 322
202, 324
202, 326
202, 327
202, 328
201, 329
201, 330
200, 332
200, 340
198, 342
198, 344
198, 344
198, 346
197, 347
197, 352
196, 354
196, 366
195, 367
195, 370
194, 372
194, 372
192, 374
192, 376
192, 377
192, 384
191, 386
191, 390
190, 390
190, 392
188, 392
188, 398
188, 399
188, 406
187, 407
187, 412
186, 412
186, 415
184, 416
184, 418
184, 419
184, 420
182, 420
182, 422
181, 424
181, 427
180, 428
180, 429
178, 430
178, 430
177, 432
177, 435
176, 436
176, 437
172, 440
172, 440
172, 442
172, 444
171, 446
171, 448
170, 449
170, 452
168, 454
168, 464
168, 464
168, 469
166, 470
166, 472
164, 472
164, 490
166, 490
166, 492
167, 494
167, 496
168, 497
168, 500
168, 502
168, 507
170, 508
170, 509
172, 510
172, 512
172, 512
172, 514
175, 516
175, 517
178, 520
180, 520
181, 522
188, 522
190, 520
191, 520
196, 516
196, 515
198, 512
198, 512
198, 510
198, 510
200, 509
200, 508
201, 507
201, 506
202, 504
202, 502
202, 500
202, 497
204, 496
204, 489
204, 488
204, 484
206, 482
206, 469
207, 468
207, 459
208, 458
208, 456
208, 455
210, 455
215, 460
215, 460
216, 462
216, 466
217, 467
217, 468
218, 469
218, 490
218, 490
218, 495
220, 496
220, 499
221, 500
221, 500
222, 502
222, 504
222, 504
222, 506
224, 508
226, 508
227, 509
227, 510
228, 512
228, 512
231, 515
232, 515
237, 520
238, 520
246, 528
247, 528
250, 530
252, 530
254, 532
255, 532
256, 532
257, 532
258, 534
260, 534
261, 535
266, 535
267, 536
268, 536
270, 537
271, 537
272, 538
272, 538
274, 539
281, 539
282, 540
284, 540
286, 540
287, 540
288, 542
290, 542
291, 542
298, 542
298, 544
302, 544
304, 546
304, 546
306, 547
312, 547
312, 548
315, 548
316, 549
318, 549
318, 550
320, 550
322, 550
326, 550
327, 552
329, 552
330, 552
330, 552
332, 554
332, 554
334, 555
340, 555
340, 556
342, 556
344, 557
344, 557
346, 558
348, 558
349, 559
354, 559
355, 560
356, 560
357, 560
358, 560
359, 562
360, 562
360, 562
364, 562
364, 564
368, 564
369, 564
372, 564
374, 566
375, 566
376, 567
379, 567
380, 568
382, 568
382, 569
384, 569
384, 570
389, 570
390, 570
398, 570
399, 572
402, 572
402, 572
404, 572
406, 574
408, 574
409, 575
410, 575
412, 576
412, 576
414, 577
415, 577
416, 578
418, 578
419, 579
420, 579
422, 580
438, 580
439, 579
442, 579
444, 578
446, 578
449, 575
450, 575
450, 574
452, 574
455, 570
455, 570
459, 566
459, 564
460, 564
460, 562
462, 560
462, 559
470, 552
470, 550
470, 550
470, 510
470, 509
470, 508
469, 507
469, 506
466, 502
464, 502
464, 502
462, 502
462, 500
459, 500
458, 500
454, 500
452, 499
452, 499
450, 497
449, 497
448, 496
447, 496
444, 494
444, 494
442, 492
440, 492
440, 492
435, 492
434, 490
428, 490
427, 490
417, 490
416, 490
412, 490
412, 492
408, 492
407, 492
406, 492
404, 495
402, 495
402, 496
400, 496
400, 497
399, 497
397, 499
396, 498
394, 498
392, 497
392, 497
389, 494
388, 494
387, 492
386, 492
384, 492
380, 492
379, 490
376, 490
375, 490
372, 490
372, 489
368, 489
367, 488
358, 488
357, 487
355, 487
354, 486
352, 486
352, 484
350, 484
349, 484
340, 484
339, 482
337, 482
335, 480
334, 480
332, 480
324, 480
324, 479
322, 479
320, 477
318, 477
317, 476
308, 476
307, 475
304, 475
304, 474
302, 474
302, 472
300, 472
298, 472
292, 472
291, 470
288, 470
288, 470
287, 470
286, 469
284, 469
282, 468
274, 468
272, 467
271, 467
270, 466
268, 466
268, 464
266, 464
264, 464
248, 464
248, 462
246, 462
244, 460
244, 460
242, 459
242, 457
240, 454
240, 452
238, 452
238, 449
238, 448
238, 447
236, 444
236, 442
235, 442
235, 440
234, 439
234, 438
232, 436
232, 435
231, 434
231, 430
230, 430
230, 428
228, 426
228, 424
227, 424
227, 422
226, 420
226, 420
222, 417
222, 412
222, 412
222, 410
221, 410
221, 409
220, 408
220, 407
218, 406
218, 402
218, 400
218, 399
217, 398
217, 397
216, 396
216, 395
215, 394
215, 390
214, 390
214, 388
212, 387
212, 386
212, 384
212, 382
212, 380
212, 376
214, 375
214, 370
215, 370
215, 360
216, 359
216, 355
217, 354
217, 352
218, 352
218, 350
218, 349
218, 338
220, 337
220, 335
221, 334
221, 332
224, 328
226, 328
227, 327
231, 327
232, 326
232, 326
234, 324
234, 324
235, 322
235, 322
236, 320
236, 320
237, 318
237, 318
238, 317
238, 308
238, 307
238, 304
241, 302
241, 300
242, 298
242, 296
242, 295
242, 294
244, 292
244, 291
244, 290
244, 286
244, 284
244, 284
242, 282
242, 281
242, 280
242, 278
238, 275
237, 275
236, 274
236, 272
235, 271
235, 247
236, 246
236, 240
237, 238
237, 237
238, 236
238, 231
238, 230
238, 222
240, 221
240, 211
241, 210
241, 208
242, 207
242, 202
242, 202
242, 196
244, 195
244, 192
244, 191
244, 190
246, 188
246, 186
247, 184
247, 177
248, 176
248, 172
248, 172
248, 171
250, 170
250, 167
251, 166
251, 156
252, 155
252, 150
252, 148
252, 146
254, 146
254, 141
255, 140
255, 133
256, 132
256, 130
258, 128
260, 128
261, 126
267, 126
268, 128
278, 128
280, 128
282, 128
284, 130
298, 130
300, 128
301, 128
304, 126
304, 124
298, 118
297, 118
296, 118
292, 118
292, 116
288, 116
287, 116
282, 116
281, 115
278, 115
278, 114
277, 114
275, 112
272, 112
271, 110
270, 110
268, 108
267, 108
266, 108
261, 108
260, 106
258, 106
256, 104
255, 104
254, 104
252, 104
251, 102
251, 101
242, 92
241, 92
237, 88
232, 88
232, 86
230, 86
228, 86
227, 86
226, 84
